X,Y
993,2.581
994,2.623
995,2.680
996,2.541
997,2.620
998,2.567
999,2.815
1000,2.739
1001,2.623
1002,2.619
1003,2.670
1004,2.507
1005,2.806
1006,2.655
1007,2.637
1008,2.592
1009,2.571
1010,2.586
1011,2.610
1012,2.608
1013,2.548
1014,2.640
1015,2.609
1016,2.375
1017,2.666
1018,2.679
1019,2.611
1020,2.629
1021,2.746
1022,2.712
1023,2.637
1024,2.638
1025,2.609
1026,2.707
1027,2.782
1028,2.726
1029,2.651
1030,2.527
1031,2.539
1032,2.540
1033,2.553
1034,2.559
1035,2.638
1036,2.545
1037,2.602
1038,2.734
1039,2.539
1040,2.608
1041,2.510
1042,2.616
1043,2.635
1044,2.641
1045,2.675
1046,2.852
1047,2.491
1048,2.557
1049,2.518
1050,2.525
1051,2.649
1052,2.617
1053,2.670
1054,2.754
1055,2.731
1056,2.730
1057,2.612
1058,2.491
1059,2.566
1060,2.628
1061,2.588
1062,2.631
1063,2.494
1064,2.620
1065,2.750
1066,2.534
1067,2.574
1068,2.471
1069,2.539
1070,2.465
1071,2.572
1072,2.577
1073,2.671
1074,2.426
1075,2.570
1076,2.754
1077,2.689
1078,2.547
1079,2.429
1080,2.476
1081,2.542
1082,2.584
1083,2.617
1084,2.562
1085,2.710
1086,2.655
1087,2.559
1088,2.724
1089,2.700
1090,2.572
1091,2.543
1092,2.514
1093,2.559
1094,2.630
1095,2.520
1096,2.496
1097,2.579
1098,2.601
1099,2.487
1100,2.689
1101,2.406
1102,2.519
1103,2.554
1104,2.710
1105,2.762
1106,2.765
1107,2.521
1108,2.476
1109,2.549
1110,2.641
1111,2.725
1112,2.604
1113,2.671
1114,2.664
1115,2.625
1116,2.506
1117,2.612
1118,2.698
1119,2.569
1120,2.551
1121,2.682
1122,2.390
1123,2.624
1124,2.495
1125,2.592
1126,2.679
1127,2.600
1128,2.547
1129,2.572
1130,2.739
1131,2.539
1132,2.359
1133,2.494
1134,2.377
1135,2.583
1136,2.463
1137,2.530
1138,2.566
1139,2.483
1140,2.525
1141,2.649
1142,2.416
1143,2.373
1144,2.462
1145,2.577
1146,2.497
1147,2.534
1148,2.436
1149,2.400
1150,2.477
1151,2.418
1152,2.538
1153,2.490
1154,2.514
1155,2.444
1156,2.442
1157,2.568
1158,2.512
1159,2.568
1160,2.622
1161,2.342
1162,2.471
1163,2.455
1164,2.555
1165,2.619
1166,2.473
1167,2.407
1168,2.385
1169,2.455
1170,2.545
1171,2.507
1172,2.542
1173,2.412
1174,2.458
1175,2.412
1176,2.553
1177,2.562
1178,2.550
1179,2.535
1180,2.489
1181,2.585
1182,2.437
1183,2.502
1184,2.391
1185,2.373
1186,2.373
1187,2.424
1188,2.455
1189,2.315
1190,2.411
1191,2.291
1192,2.293
1193,2.315
1194,2.468
1195,2.306
1196,2.554
1197,2.530
1198,2.490
1199,2.561
1200,2.301
1201,2.399
1202,2.469
1203,2.480
1204,2.463
1205,2.406
1206,2.539
1207,2.526
1208,2.588
1209,2.342
1210,2.492
1211,2.440
1212,2.394
1213,2.343
1214,2.489
1215,2.246
1216,2.194
1217,2.056
1218,1.959
1219,1.872
1220,1.792
1221,1.841
1222,1.856
1223,2.020
1224,2.038
1225,2.150
1226,2.388
1227,2.313
1228,2.317
1229,2.472
1230,2.407
1231,2.367
1232,2.394
1233,2.512
1234,2.455
1235,2.452
1236,2.377
1237,2.274
1238,2.516
1239,2.362
1240,2.537
1241,2.315
1242,2.403
1243,2.538
1244,2.380
1245,2.372
1246,2.394
1247,2.383
1248,2.413
1249,2.263
1250,2.470
1251,2.485
1252,2.350
1253,2.514
1254,2.457
1255,2.431
1256,2.357
1257,2.312
1258,2.325
1259,2.319
1260,2.197
1261,2.414
1262,2.493
1263,2.330
1264,2.454
1265,2.400
1266,2.359
1267,2.451
1268,2.590
1269,2.511
1270,2.266
1271,2.267
1272,2.347
1273,2.557
1274,2.386
1275,2.393
1276,2.354
1277,2.392
1278,2.392
1279,2.408
1280,2.473
1281,2.318
1282,2.700
1283,2.615
1284,2.582
1285,2.513
1286,2.326
1287,2.483
1288,2.408
1289,2.263
1290,2.430
1291,2.461
1292,2.447
1293,2.377
1294,2.295
1295,2.433
1296,2.531
1297,2.468
1298,2.531
1299,2.435
1300,2.409
1301,2.383
1302,2.553
1303,2.353
1304,2.326
1305,2.483
1306,2.408
1307,2.334
1308,2.532
1309,2.546
1310,2.468
1311,2.411
1312,2.205
1313,2.437
1314,2.297
1315,2.455
1316,2.436
1317,2.366
1318,2.322
1319,2.515
1320,2.376
1321,2.545
1322,2.487
1323,2.468
1324,2.277
1325,2.405
1326,2.388
1327,2.424
1328,2.119
1329,2.230
1330,2.444
1331,2.343
1332,2.435
1333,2.410
1334,2.492
1335,2.303
1336,2.415
1337,2.324
1338,2.283
1339,2.338
1340,2.011
1341,2.174
1342,1.924
1343,1.778
1344,1.751
1345,1.611
1346,1.676
1347,1.701
1348,1.713
1349,1.958
1350,2.031
1351,2.045
1352,2.228
1353,2.261
1354,2.368
1355,2.396
1356,2.362
1357,2.261
