Time (s),Time + delay (us),lamda (A),E (eV),Trans_OB,Trans_total,Norm_total,,,,,,,,,,,,,
0.0125574,1.26E+04,3.08E+00,8.60E-03,3.287,2.186,0.665044113,,,,,,,,,,,,,
0.0125576,1.26E+04,3.08E+00,8.60E-03,3.287,2.202,0.669911774,,,,,,,,,,,,,
0.0125578,1.26E+04,3.08E+00,8.60E-03,3.287,2.204,0.670520231,,,,,,,,,,,,,
0.0125581,1.26E+04,3.08E+00,8.60E-03,3.287,2.154,0.655308792,,,,,,,,,,,,,
0.0125583,1.26E+04,3.08E+00,8.60E-03,3.287,2.201,0.669607545,,,,,,,,,,,,,
0.0125586,1.26E+04,3.08E+00,8.60E-03,3.287,2.19,0.666261028,,,,,,,,,,,,,
0.0125588,1.26E+04,3.08E+00,8.60E-03,3.287,2.099,0.638576209,,,,,,,,,,,,,
0.012559,1.26E+04,3.08E+00,8.60E-03,3.287,2.114,0.643139641,,,,,,,,,,,,,
0.0125593,1.26E+04,3.08E+00,8.60E-03,3.287,2.163,0.658046851,,,,,,,,,,,,,
0.0125595,1.26E+04,3.08E+00,8.60E-03,3.287,2.214,0.673562519,,,,,,,,,,,,,
0.0125598,1.26E+04,3.08E+00,8.60E-03,3.287,2.129,0.647703073,,,,,,,,,,,,,
0.01256,1.26E+04,3.08E+00,8.60E-03,3.287,2.145,0.652570733,,,,,,,,,,,,,
0.0125602,1.26E+04,3.08E+00,8.60E-03,3.287,2.127,0.647094615,,,,,,,,,,,,,
0.0125605,1.26E+04,3.08E+00,8.60E-03,3.287,2.137,0.650136903,,,,,,,,,,,,,
0.0125607,1.26E+04,3.08E+00,8.60E-03,3.287,2.162,0.657742622,,,,,,,,,,,,,
0.012561,1.26E+04,3.08E+00,8.59E-03,3.287,2.211,0.672649833,,,,,,,,,,,,,
0.0125612,1.26E+04,3.08E+00,8.59E-03,3.287,2.195,0.667782172,,,,,,,,,,,,,
0.0125614,1.26E+04,3.08E+00,8.59E-03,3.287,2.194,0.667477943,,,,,,,,,,,,,
0.0125617,1.26E+04,3.08E+00,8.59E-03,3.287,2.212,0.672954061,,,,,,,,,,,,,
0.0125619,1.26E+04,3.09E+00,8.59E-03,3.287,2.181,0.663522969,,,,,,,,,,,,,
0.0125622,1.26E+04,3.09E+00,8.59E-03,3.287,2.216,0.674170977,,,,,,,,,,,,,
0.0125624,1.26E+04,3.09E+00,8.59E-03,3.287,2.229,0.678125951,,,,,,,,,,,,,
0.0125626,1.26E+04,3.09E+00,8.59E-03,3.287,2.245,0.682993611,,,,,,,,,,,,,
0.0125629,1.26E+04,3.09E+00,8.59E-03,3.287,2.147,0.653179191,,,,,,,,,,,,,
0.0125631,1.26E+04,3.09E+00,8.59E-03,3.287,2.172,0.66078491,,,,,,,,,,,,,
0.0125634,1.26E+04,3.09E+00,8.59E-03,3.287,2.176,0.662001825,,,,,,,,,,,,,
0.0125636,1.26E+04,3.09E+00,8.59E-03,3.287,2.186,0.665044113,,,,,,,,,,,,,
0.0125638,1.26E+04,3.09E+00,8.59E-03,3.287,2.189,0.6659568,,,,,,,,,,,,,
0.0125641,1.26E+04,3.09E+00,8.59E-03,3.287,2.2,0.669303316,,,,,,,,,,,,,
0.0125643,1.26E+04,3.09E+00,8.59E-03,3.287,2.141,0.651353818,,,,,,,,,,,,,
0.0125646,1.26E+04,3.09E+00,8.59E-03,3.287,2.212,0.672954061,,,,,,,,,,,,,
0.0125648,1.26E+04,3.09E+00,8.59E-03,3.287,2.211,0.672649833,,,,,,,,,,,,,
0.012565,1.26E+04,3.09E+00,8.59E-03,3.287,2.179,0.662914512,,,,,,,,,,,,,
0.0125653,1.26E+04,3.09E+00,8.59E-03,3.287,2.126,0.646790386,,,,,,,,,,,,,
0.0125655,1.26E+04,3.09E+00,8.59E-03,3.287,2.225,0.676909036,,,,,,,,,,,,,
0.0125658,1.26E+04,3.09E+00,8.59E-03,3.287,2.249,0.684210526,,,,,,,,,,,,,
0.012566,1.26E+04,3.09E+00,8.59E-03,3.287,2.158,0.656525707,,,,,,,,,,,,,
0.0125662,1.26E+04,3.09E+00,8.59E-03,3.287,2.176,0.662001825,,,,,,,,,,,,,
0.0125665,1.26E+04,3.09E+00,8.59E-03,3.287,2.222,0.675996349,,,,,,,,,,,,,
0.0125667,1.26E+04,3.09E+00,8.59E-03,3.287,2.197,0.66839063,,,,,,,,,,,,,
0.012567,1.26E+04,3.09E+00,8.59E-03,3.287,2.194,0.667477943,,,,,,,,,,,,,
0.0125672,1.26E+04,3.09E+00,8.59E-03,3.287,2.138,0.650441132,,,,,,,,,,,,,
0.0125674,1.26E+04,3.09E+00,8.59E-03,3.287,2.247,0.683602069,,,,,,,,,,,,,
0.0125677,1.26E+04,3.09E+00,8.59E-03,3.287,2.213,0.67325829,,,,,,,,,,,,,
0.0125679,1.26E+04,3.09E+00,8.59E-03,3.287,2.2,0.669303316,,,,,,,,,,,,,
0.0125682,1.26E+04,3.09E+00,8.58E-03,3.287,2.135,0.649528445,,,,,,,,,,,,,
0.0125684,1.26E+04,3.09E+00,8.58E-03,3.287,2.118,0.644356556,,,,,,,,,,,,,
0.0125686,1.26E+04,3.09E+00,8.58E-03,3.287,2.143,0.651962276,,,,,,,,,,,,,
0.0125689,1.26E+04,3.09E+00,8.58E-03,3.287,2.114,0.643139641,,,,,,,,,,,,,
0.0125691,1.26E+04,3.09E+00,8.58E-03,3.287,2.214,0.673562519,,,,,,,,,,,,,
0.0125694,1.26E+04,3.09E+00,8.58E-03,3.287,2.116,0.643748099,,,,,,,,,,,,,
0.0125696,1.26E+04,3.09E+00,8.58E-03,3.287,2.15,0.654091877,,,,,,,,,,,,,
0.0125698,1.26E+04,3.09E+00,8.58E-03,3.287,2.141,0.651353818,,,,,,,,,,,,,
0.0125701,1.26E+04,3.09E+00,8.58E-03,3.287,2.15,0.654091877,,,,,,,,,,,,,
0.0125703,1.26E+04,3.09E+00,8.58E-03,3.287,2.136,0.649832674,,,,,,,,,,,,,
0.0125706,1.26E+04,3.09E+00,8.58E-03,3.287,2.136,0.649832674,,,,,,,,,,,,,
0.0125708,1.26E+04,3.09E+00,8.58E-03,3.287,2.123,0.6458777,,,,,,,,,,,,,
0.012571,1.26E+04,3.09E+00,8.58E-03,3.287,2.154,0.655308792,,,,,,,,,,,,,
0.0125713,1.26E+04,3.09E+00,8.58E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0125715,1.26E+04,3.09E+00,8.58E-03,3.287,2.142,0.651658047,,,,,,,,,,,,,
0.0125718,1.26E+04,3.09E+00,8.58E-03,3.287,2.22,0.675387892,,,,,,,,,,,,,
0.012572,1.26E+04,3.09E+00,8.58E-03,3.287,2.185,0.664739884,,,,,,,,,,,,,
0.0125722,1.26E+04,3.09E+00,8.58E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0125725,1.26E+04,3.09E+00,8.58E-03,3.287,2.063,0.627623973,,,,,,,,,,,,,
0.0125727,1.26E+04,3.09E+00,8.58E-03,3.287,2.146,0.652874962,,,,,,,,,,,,,
0.012573,1.26E+04,3.09E+00,8.58E-03,3.287,2.052,0.624277457,,,,,,,,,,,,,
0.0125732,1.26E+04,3.09E+00,8.58E-03,3.287,2.141,0.651353818,,,,,,,,,,,,,
0.0125734,1.26E+04,3.09E+00,8.58E-03,3.287,2.125,0.646486158,,,,,,,,,,,,,
0.0125737,1.26E+04,3.09E+00,8.58E-03,3.287,2.098,0.638271981,,,,,,,,,,,,,
0.0125739,1.26E+04,3.09E+00,8.58E-03,3.287,2.087,0.634925464,,,,,,,,,,,,,
0.0125742,1.26E+04,3.09E+00,8.58E-03,3.287,2.08,0.632795862,,,,,,,,,,,,,
0.0125744,1.26E+04,3.09E+00,8.58E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.0125746,1.26E+04,3.09E+00,8.58E-03,3.287,2.082,0.63340432,,,,,,,,,,,,,
0.0125749,1.26E+04,3.09E+00,8.58E-03,3.287,2.112,0.642531183,,,,,,,,,,,,,
0.0125751,1.26E+04,3.09E+00,8.58E-03,3.287,2.115,0.64344387,,,,,,,,,,,,,
0.0125754,1.26E+04,3.09E+00,8.58E-03,3.287,2.085,0.634317006,,,,,,,,,,,,,
0.0125756,1.26E+04,3.09E+00,8.57E-03,3.287,2.049,0.62336477,,,,,,,,,,,,,
0.0125758,1.26E+04,3.09E+00,8.57E-03,3.287,2.034,0.618801339,,,,,,,,,,,,,
0.0125761,1.26E+04,3.09E+00,8.57E-03,3.287,1.947,0.592333435,,,,,,,,,,,,,
0.0125763,1.26E+04,3.09E+00,8.57E-03,3.287,1.961,0.596592638,,,,,,,,,,,,,
0.0125766,1.26E+04,3.09E+00,8.57E-03,3.287,1.955,0.594767265,,,,,,,,,,,,,
0.0125768,1.26E+04,3.09E+00,8.57E-03,3.287,1.882,0.572558564,,,,,,,,,,,,,
0.012577,1.26E+04,3.09E+00,8.57E-03,3.287,1.813,0.551566778,,,,,,,,,,,,,
0.0125773,1.26E+04,3.09E+00,8.57E-03,3.287,1.87,0.568907819,,,,,,,,,,,,,
0.0125775,1.26E+04,3.09E+00,8.57E-03,3.287,1.82,0.55369638,,,,,,,,,,,,,
0.0125778,1.26E+04,3.09E+00,8.57E-03,3.287,1.767,0.537572254,,,,,,,,,,,,,
0.012578,1.26E+04,3.09E+00,8.57E-03,3.287,1.724,0.524490417,,,,,,,,,,,,,
0.0125782,1.26E+04,3.09E+00,8.57E-03,3.287,1.773,0.539397627,,,,,,,,,,,,,
0.0125785,1.26E+04,3.09E+00,8.57E-03,3.287,1.756,0.534225738,,,,,,,,,,,,,
0.0125787,1.26E+04,3.09E+00,8.57E-03,3.287,1.795,0.54609066,,,,,,,,,,,,,
0.012579,1.26E+04,3.09E+00,8.57E-03,3.287,1.722,0.523881959,,,,,,,,,,,,,
0.0125792,1.26E+04,3.09E+00,8.57E-03,3.287,1.692,0.514755096,,,,,,,,,,,,,
0.0125794,1.26E+04,3.09E+00,8.57E-03,3.287,1.723,0.524186188,,,,,,,,,,,,,
0.0125797,1.26E+04,3.09E+00,8.57E-03,3.287,1.65,0.501977487,,,,,,,,,,,,,
0.0125799,1.26E+04,3.09E+00,8.57E-03,3.287,1.72,0.523273502,,,,,,,,,,,,,
0.0125802,1.26E+04,3.09E+00,8.57E-03,3.287,1.699,0.516884697,,,,,,,,,,,,,
0.0125804,1.26E+04,3.09E+00,8.57E-03,3.287,1.684,0.512321266,,,,,,,,,,,,,
0.0125806,1.26E+04,3.09E+00,8.57E-03,3.287,1.709,0.519926985,,,,,,,,,,,,,
0.0125809,1.26E+04,3.09E+00,8.57E-03,3.287,1.664,0.50623669,,,,,,,,,,,,,
0.0125811,1.26E+04,3.09E+00,8.57E-03,3.287,1.702,0.517797384,,,,,,,,,,,,,
0.0125814,1.26E+04,3.09E+00,8.57E-03,3.287,1.736,0.528141162,,,,,,,,,,,,,
0.0125816,1.26E+04,3.09E+00,8.57E-03,3.287,1.783,0.542439915,,,,,,,,,,,,,
0.0125818,1.26E+04,3.09E+00,8.57E-03,3.287,1.761,0.535746882,,,,,,,,,,,,,
0.0125821,1.26E+04,3.09E+00,8.57E-03,3.287,1.836,0.55856404,,,,,,,,,,,,,
0.0125823,1.26E+04,3.09E+00,8.57E-03,3.287,1.755,0.533921509,,,,,,,,,,,,,
0.0125826,1.26E+04,3.09E+00,8.57E-03,3.287,1.861,0.56616976,,,,,,,,,,,,,
0.0125828,1.26E+04,3.09E+00,8.56E-03,3.287,1.845,0.561302099,,,,,,,,,,,,,
0.012583,1.26E+04,3.09E+00,8.56E-03,3.287,1.837,0.558868269,,,,,,,,,,,,,
0.0125833,1.26E+04,3.09E+00,8.56E-03,3.287,1.86,0.565865531,,,,,,,,,,,,,
0.0125835,1.26E+04,3.09E+00,8.56E-03,3.287,1.873,0.569820505,,,,,,,,,,,,,
0.0125838,1.26E+04,3.09E+00,8.56E-03,3.287,1.9,0.578034682,,,,,,,,,,,,,
0.012584,1.26E+04,3.09E+00,8.56E-03,3.287,1.87,0.568907819,,,,,,,,,,,,,
0.0125842,1.26E+04,3.09E+00,8.56E-03,3.287,1.972,0.599939154,,,,,,,,,,,,,
0.0125845,1.26E+04,3.09E+00,8.56E-03,3.287,2.041,0.62093094,,,,,,,,,,,,,
0.0125847,1.26E+04,3.09E+00,8.56E-03,3.287,2.038,0.620018254,,,,,,,,,,,,,
0.012585,1.26E+04,3.09E+00,8.56E-03,3.287,1.971,0.599634925,,,,,,,,,,,,,
0.0125852,1.26E+04,3.09E+00,8.56E-03,3.287,2.003,0.609370246,,,,,,,,,,,,,
0.0125854,1.26E+04,3.09E+00,8.56E-03,3.287,2.072,0.630362032,,,,,,,,,,,,,
0.0125857,1.26E+04,3.09E+00,8.56E-03,3.287,2.056,0.625494372,,,,,,,,,,,,,
0.0125859,1.26E+04,3.09E+00,8.56E-03,3.287,2.044,0.621843626,,,,,,,,,,,,,
0.0125862,1.26E+04,3.09E+00,8.56E-03,3.287,2.06,0.626711287,,,,,,,,,,,,,
0.0125864,1.26E+04,3.09E+00,8.56E-03,3.287,2.095,0.637359294,,,,,,,,,,,,,
0.0125866,1.26E+04,3.09E+00,8.56E-03,3.287,2.005,0.609978704,,,,,,,,,,,,,
0.0125869,1.26E+04,3.09E+00,8.56E-03,3.287,2.036,0.619409796,,,,,,,,,,,,,
0.0125871,1.26E+04,3.09E+00,8.56E-03,3.287,2.043,0.621539398,,,,,,,,,,,,,
0.0125874,1.26E+04,3.09E+00,8.56E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0125876,1.26E+04,3.09E+00,8.56E-03,3.287,2.141,0.651353818,,,,,,,,,,,,,
0.0125878,1.26E+04,3.09E+00,8.56E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.0125881,1.26E+04,3.09E+00,8.56E-03,3.287,2.07,0.629753575,,,,,,,,,,,,,
0.0125883,1.26E+04,3.09E+00,8.56E-03,3.287,2.161,0.657438394,,,,,,,,,,,,,
0.0125886,1.26E+04,3.09E+00,8.56E-03,3.287,2.229,0.678125951,,,,,,,,,,,,,
0.0125888,1.26E+04,3.09E+00,8.56E-03,3.287,2.118,0.644356556,,,,,,,,,,,,,
0.012589,1.26E+04,3.09E+00,8.56E-03,3.287,2.16,0.657134165,,,,,,,,,,,,,
0.0125893,1.26E+04,3.09E+00,8.56E-03,3.287,2.162,0.657742622,,,,,,,,,,,,,
0.0125895,1.26E+04,3.09E+00,8.56E-03,3.287,2.228,0.677821722,,,,,,,,,,,,,
0.0125898,1.26E+04,3.09E+00,8.56E-03,3.287,2.138,0.650441132,,,,,,,,,,,,,
0.01259,1.26E+04,3.09E+00,8.56E-03,3.287,2.162,0.657742622,,,,,,,,,,,,,
0.0125902,1.26E+04,3.09E+00,8.55E-03,3.287,2.157,0.656221479,,,,,,,,,,,,,
0.0125905,1.26E+04,3.09E+00,8.55E-03,3.287,2.181,0.663522969,,,,,,,,,,,,,
0.0125907,1.26E+04,3.09E+00,8.55E-03,3.287,2.201,0.669607545,,,,,,,,,,,,,
0.012591,1.26E+04,3.09E+00,8.55E-03,3.287,2.214,0.673562519,,,,,,,,,,,,,
0.0125912,1.26E+04,3.09E+00,8.55E-03,3.287,2.208,0.671737146,,,,,,,,,,,,,
0.0125914,1.26E+04,3.09E+00,8.55E-03,3.287,2.218,0.674779434,,,,,,,,,,,,,
0.0125917,1.26E+04,3.09E+00,8.55E-03,3.287,2.27,0.690599331,,,,,,,,,,,,,
0.0125919,1.26E+04,3.09E+00,8.55E-03,3.287,2.224,0.676604807,,,,,,,,,,,,,
0.0125922,1.26E+04,3.09E+00,8.55E-03,3.287,2.217,0.674475205,,,,,,,,,,,,,
0.0125924,1.26E+04,3.09E+00,8.55E-03,3.287,2.236,0.680255552,,,,,,,,,,,,,
0.0125926,1.26E+04,3.09E+00,8.55E-03,3.287,2.272,0.691207788,,,,,,,,,,,,,
0.0125929,1.26E+04,3.09E+00,8.55E-03,3.287,2.259,0.687252814,,,,,,,,,,,,,
0.0125931,1.26E+04,3.09E+00,8.55E-03,3.287,2.277,0.692728932,,,,,,,,,,,,,
0.0125934,1.26E+04,3.09E+00,8.55E-03,3.287,2.245,0.682993611,,,,,,,,,,,,,
0.0125936,1.26E+04,3.09E+00,8.55E-03,3.287,2.302,0.700334652,,,,,,,,,,,,,
0.0125938,1.26E+04,3.09E+00,8.55E-03,3.287,2.261,0.687861272,,,,,,,,,,,,,
0.0125941,1.26E+04,3.09E+00,8.55E-03,3.287,2.266,0.689382416,,,,,,,,,,,,,
0.0125943,1.26E+04,3.09E+00,8.55E-03,3.287,2.249,0.684210526,,,,,,,,,,,,,
0.0125946,1.26E+04,3.09E+00,8.55E-03,3.287,2.223,0.676300578,,,,,,,,,,,,,
0.0125948,1.26E+04,3.09E+00,8.55E-03,3.287,2.283,0.694554305,,,,,,,,,,,,,
0.012595,1.26E+04,3.09E+00,8.55E-03,3.287,2.318,0.705202312,,,,,,,,,,,,,
0.0125953,1.26E+04,3.09E+00,8.55E-03,3.287,2.27,0.690599331,,,,,,,,,,,,,
0.0125955,1.26E+04,3.09E+00,8.55E-03,3.287,2.296,0.698509279,,,,,,,,,,,,,
0.0125958,1.26E+04,3.09E+00,8.55E-03,3.287,2.269,0.690295102,,,,,,,,,,,,,
0.012596,1.26E+04,3.09E+00,8.55E-03,3.287,2.249,0.684210526,,,,,,,,,,,,,
0.0125962,1.26E+04,3.09E+00,8.55E-03,3.287,2.199,0.668999087,,,,,,,,,,,,,
0.0125965,1.26E+04,3.09E+00,8.55E-03,3.287,2.252,0.685123213,,,,,,,,,,,,,
0.0125967,1.26E+04,3.09E+00,8.55E-03,3.287,2.202,0.669911774,,,,,,,,,,,,,
0.012597,1.26E+04,3.09E+00,8.55E-03,3.287,2.188,0.665652571,,,,,,,,,,,,,
0.0125972,1.26E+04,3.09E+00,8.55E-03,3.287,2.191,0.666565257,,,,,,,,,,,,,
0.0125974,1.26E+04,3.09E+00,8.55E-03,3.287,2.215,0.673866748,,,,,,,,,,,,,
0.0125977,1.26E+04,3.09E+00,8.54E-03,3.287,2.125,0.646486158,,,,,,,,,,,,,
0.0125979,1.26E+04,3.09E+00,8.54E-03,3.287,2.188,0.665652571,,,,,,,,,,,,,
0.0125982,1.26E+04,3.09E+00,8.54E-03,3.287,2.238,0.68086401,,,,,,,,,,,,,
0.0125984,1.26E+04,3.09E+00,8.54E-03,3.287,2.256,0.686340128,,,,,,,,,,,,,
0.0125986,1.26E+04,3.09E+00,8.54E-03,3.287,2.176,0.662001825,,,,,,,,,,,,,
0.0125989,1.26E+04,3.09E+00,8.54E-03,3.287,2.218,0.674779434,,,,,,,,,,,,,
0.0125991,1.26E+04,3.09E+00,8.54E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0125994,1.26E+04,3.09E+00,8.54E-03,3.287,2.219,0.675083663,,,,,,,,,,,,,
0.0125996,1.26E+04,3.09E+00,8.54E-03,3.287,2.103,0.639793124,,,,,,,,,,,,,
0.0125998,1.26E+04,3.09E+00,8.54E-03,3.287,2.128,0.647398844,,,,,,,,,,,,,
0.0126001,1.26E+04,3.09E+00,8.54E-03,3.287,2.175,0.661697597,,,,,,,,,,,,,
0.0126003,1.26E+04,3.09E+00,8.54E-03,3.287,2.219,0.675083663,,,,,,,,,,,,,
0.0126006,1.26E+04,3.09E+00,8.54E-03,3.287,2.168,0.659567995,,,,,,,,,,,,,
0.0126008,1.26E+04,3.09E+00,8.54E-03,3.287,2.17,0.660176453,,,,,,,,,,,,,
0.012601,1.26E+04,3.09E+00,8.54E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.0126013,1.26E+04,3.09E+00,8.54E-03,3.287,2.123,0.6458777,,,,,,,,,,,,,
0.0126015,1.26E+04,3.09E+00,8.54E-03,3.287,2.1,0.638880438,,,,,,,,,,,,,
0.0126018,1.26E+04,3.09E+00,8.54E-03,3.287,2.16,0.657134165,,,,,,,,,,,,,
0.012602,1.26E+04,3.09E+00,8.54E-03,3.287,2.145,0.652570733,,,,,,,,,,,,,
0.0126022,1.26E+04,3.09E+00,8.54E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126025,1.26E+04,3.09E+00,8.54E-03,3.287,2.172,0.66078491,,,,,,,,,,,,,
0.0126027,1.26E+04,3.10E+00,8.54E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.012603,1.26E+04,3.10E+00,8.54E-03,3.287,2.098,0.638271981,,,,,,,,,,,,,
0.0126032,1.26E+04,3.10E+00,8.54E-03,3.287,2.153,0.655004563,,,,,,,,,,,,,
0.0126034,1.26E+04,3.10E+00,8.54E-03,3.287,2.107,0.64101004,,,,,,,,,,,,,
0.0126037,1.26E+04,3.10E+00,8.54E-03,3.287,2.137,0.650136903,,,,,,,,,,,,,
0.0126039,1.26E+04,3.10E+00,8.54E-03,3.287,2.133,0.648919988,,,,,,,,,,,,,
0.0126042,1.26E+04,3.10E+00,8.54E-03,3.287,2.134,0.649224217,,,,,,,,,,,,,
0.0126044,1.26E+04,3.10E+00,8.54E-03,3.287,2.184,0.664435656,,,,,,,,,,,,,
0.0126046,1.26E+04,3.10E+00,8.54E-03,3.287,2.149,0.653787648,,,,,,,,,,,,,
0.0126049,1.26E+04,3.10E+00,8.53E-03,3.287,2.083,0.633708549,,,,,,,,,,,,,
0.0126051,1.26E+04,3.10E+00,8.53E-03,3.287,2.151,0.654396106,,,,,,,,,,,,,
0.0126054,1.26E+04,3.10E+00,8.53E-03,3.287,2.095,0.637359294,,,,,,,,,,,,,
0.0126056,1.26E+04,3.10E+00,8.53E-03,3.287,2.106,0.640705811,,,,,,,,,,,,,
0.0126058,1.26E+04,3.10E+00,8.53E-03,3.287,2.152,0.654700335,,,,,,,,,,,,,
0.0126061,1.26E+04,3.10E+00,8.53E-03,3.287,2.004,0.609674475,,,,,,,,,,,,,
0.0126063,1.26E+04,3.10E+00,8.53E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0126066,1.26E+04,3.10E+00,8.53E-03,3.287,2.143,0.651962276,,,,,,,,,,,,,
0.0126068,1.26E+04,3.10E+00,8.53E-03,3.287,2.156,0.65591725,,,,,,,,,,,,,
0.012607,1.26E+04,3.10E+00,8.53E-03,3.287,2.128,0.647398844,,,,,,,,,,,,,
0.0126073,1.26E+04,3.10E+00,8.53E-03,3.287,2.157,0.656221479,,,,,,,,,,,,,
0.0126075,1.26E+04,3.10E+00,8.53E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0126078,1.26E+04,3.10E+00,8.53E-03,3.287,2.172,0.66078491,,,,,,,,,,,,,
0.012608,1.26E+04,3.10E+00,8.53E-03,3.287,2.192,0.666869486,,,,,,,,,,,,,
0.0126082,1.26E+04,3.10E+00,8.53E-03,3.287,2.075,0.631274719,,,,,,,,,,,,,
0.0126085,1.26E+04,3.10E+00,8.53E-03,3.287,2.052,0.624277457,,,,,,,,,,,,,
0.0126087,1.26E+04,3.10E+00,8.53E-03,3.287,2.139,0.650745361,,,,,,,,,,,,,
0.012609,1.26E+04,3.10E+00,8.53E-03,3.287,2.128,0.647398844,,,,,,,,,,,,,
0.0126092,1.26E+04,3.10E+00,8.53E-03,3.287,2.084,0.634012778,,,,,,,,,,,,,
0.0126094,1.26E+04,3.10E+00,8.53E-03,3.287,2.111,0.642226955,,,,,,,,,,,,,
0.0126097,1.26E+04,3.10E+00,8.53E-03,3.287,2.087,0.634925464,,,,,,,,,,,,,
0.0126099,1.26E+04,3.10E+00,8.53E-03,3.287,2.085,0.634317006,,,,,,,,,,,,,
0.0126102,1.26E+04,3.10E+00,8.53E-03,3.287,2.101,0.639184667,,,,,,,,,,,,,
0.0126104,1.26E+04,3.10E+00,8.53E-03,3.287,2.099,0.638576209,,,,,,,,,,,,,
0.0126106,1.26E+04,3.10E+00,8.53E-03,3.287,2.07,0.629753575,,,,,,,,,,,,,
0.0126109,1.26E+04,3.10E+00,8.53E-03,3.287,2.14,0.651049589,,,,,,,,,,,,,
0.0126111,1.26E+04,3.10E+00,8.53E-03,3.287,2.086,0.634621235,,,,,,,,,,,,,
0.0126114,1.26E+04,3.10E+00,8.53E-03,3.287,2.094,0.637055065,,,,,,,,,,,,,
0.0126116,1.26E+04,3.10E+00,8.53E-03,3.287,2.089,0.635533922,,,,,,,,,,,,,
0.0126118,1.26E+04,3.10E+00,8.53E-03,3.287,2.079,0.632491634,,,,,,,,,,,,,
0.0126121,1.26E+04,3.10E+00,8.53E-03,3.287,2.061,0.627015516,,,,,,,,,,,,,
0.0126123,1.26E+04,3.10E+00,8.52E-03,3.287,2.055,0.625190143,,,,,,,,,,,,,
0.0126126,1.26E+04,3.10E+00,8.52E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126128,1.26E+04,3.10E+00,8.52E-03,3.287,2.106,0.640705811,,,,,,,,,,,,,
0.012613,1.26E+04,3.10E+00,8.52E-03,3.287,2.057,0.625798601,,,,,,,,,,,,,
0.0126133,1.26E+04,3.10E+00,8.52E-03,3.287,2.056,0.625494372,,,,,,,,,,,,,
0.0126135,1.26E+04,3.10E+00,8.52E-03,3.287,2.045,0.622147855,,,,,,,,,,,,,
0.0126138,1.26E+04,3.10E+00,8.52E-03,3.287,2.097,0.637967752,,,,,,,,,,,,,
0.012614,1.26E+04,3.10E+00,8.52E-03,3.287,2.089,0.635533922,,,,,,,,,,,,,
0.0126142,1.26E+04,3.10E+00,8.52E-03,3.287,2.037,0.619714025,,,,,,,,,,,,,
0.0126145,1.26E+04,3.10E+00,8.52E-03,3.287,2.036,0.619409796,,,,,,,,,,,,,
0.0126147,1.26E+04,3.10E+00,8.52E-03,3.287,2.01,0.611499848,,,,,,,,,,,,,
0.012615,1.26E+04,3.10E+00,8.52E-03,3.287,2.011,0.611804077,,,,,,,,,,,,,
0.0126152,1.26E+04,3.10E+00,8.52E-03,3.287,2.081,0.633100091,,,,,,,,,,,,,
0.0126154,1.26E+04,3.10E+00,8.52E-03,3.287,2.083,0.633708549,,,,,,,,,,,,,
0.0126157,1.26E+04,3.10E+00,8.52E-03,3.287,2.02,0.614542136,,,,,,,,,,,,,
0.0126159,1.26E+04,3.10E+00,8.52E-03,3.287,2.073,0.630666261,,,,,,,,,,,,,
0.0126162,1.26E+04,3.10E+00,8.52E-03,3.287,2.077,0.631883176,,,,,,,,,,,,,
0.0126164,1.26E+04,3.10E+00,8.52E-03,3.287,1.967,0.59841801,,,,,,,,,,,,,
0.0126166,1.26E+04,3.10E+00,8.52E-03,3.287,2.072,0.630362032,,,,,,,,,,,,,
0.0126169,1.26E+04,3.10E+00,8.52E-03,3.287,2.001,0.608761789,,,,,,,,,,,,,
0.0126171,1.26E+04,3.10E+00,8.52E-03,3.287,1.991,0.605719501,,,,,,,,,,,,,
0.0126174,1.26E+04,3.10E+00,8.52E-03,3.287,2.039,0.620322483,,,,,,,,,,,,,
0.0126176,1.26E+04,3.10E+00,8.52E-03,3.287,1.92,0.584119258,,,,,,,,,,,,,
0.0126178,1.26E+04,3.10E+00,8.52E-03,3.287,1.884,0.573167022,,,,,,,,,,,,,
0.0126181,1.26E+04,3.10E+00,8.52E-03,3.287,1.959,0.59598418,,,,,,,,,,,,,
0.0126183,1.26E+04,3.10E+00,8.52E-03,3.287,1.965,0.597809553,,,,,,,,,,,,,
0.0126186,1.26E+04,3.10E+00,8.52E-03,3.287,1.852,0.563431701,,,,,,,,,,,,,
0.0126188,1.26E+04,3.10E+00,8.52E-03,3.287,1.982,0.602981442,,,,,,,,,,,,,
0.012619,1.26E+04,3.10E+00,8.52E-03,3.287,1.911,0.581381199,,,,,,,,,,,,,
