X,Y
1206,1.017668
1207,1.013140
1208,1.035225
1209,1.057973
1210,1.026060
1211,1.005632
1212,1.011042
1213,1.005963
1214,1.005190
1215,1.014466
1216,1.028269
1217,1.028379
1218,1.031692
1219,1.024183
1220,1.049139
1221,1.034563
1222,1.006736
1223,1.038096
1224,1.019545
1225,1.035004
1226,1.042292
1227,1.020760
1228,1.023410
1229,1.052672
1230,1.031140
1231,1.040526
1232,1.048918
1233,1.035336
1234,1.036219
1235,1.052562
1236,1.040967
1237,1.018662
1238,1.005080
1239,1.022195
1240,1.030808
1241,0.997902
1242,1.010049
1243,1.005963
1244,0.999117
1245,1.001988
1246,1.009717
1247,1.019545
1248,1.036771
1249,1.033679
1250,0.985645
1251,1.027937
1252,1.037102
1253,1.040526
1254,0.990283
1255,1.029373
1256,1.028048
1257,0.994258
1258,1.028489
1259,1.004748
1260,1.032796
1261,1.018883
1262,1.034673
1263,1.031360
1264,1.033900
1265,1.019987
1266,1.040967
1267,1.021312
1268,1.018993
1269,1.038759
1270,1.043617
1271,1.023852
1272,1.038207
1273,1.046047
1274,1.051237
1275,1.037765
1276,1.039863
1277,1.023079
1278,1.032686
1279,1.046047
1280,1.039973
1281,1.045605
1282,1.041961
1283,1.027496
1284,1.040967
1285,1.067359
1286,1.029042
1287,1.039642
1288,1.013913
1289,1.017226
1290,1.012478
1291,1.042513
1292,1.041188
1293,1.019103
1294,1.040526
1295,1.063936
1296,1.039201
1297,0.991829
1298,1.012809
1299,1.028600
1300,1.025287
1301,1.047703
1302,1.012147
1303,1.005411
1304,1.041961
1305,1.020428
1306,1.029594
1307,1.045826
1308,1.027496
1309,1.006073
1310,1.015791
1311,1.010159
1312,1.019766
1313,1.018551
1314,1.020097
1315,1.029925
1316,1.041851
1317,1.001656
1318,1.001656
1319,0.995693
1320,1.020097
1321,1.007730
1322,1.024956
1323,1.023962
1324,1.031581
1325,1.024183
1326,1.025729
1327,1.053004
1328,1.022858
1329,1.019103
1330,1.036219
1331,1.010490
1332,1.028048
1333,1.015570
1334,1.038096
1335,1.033679
1336,1.045163
1337,1.019103
1338,1.023189
1339,1.012367
1340,1.038096
1341,1.027054
1342,1.017668
1343,1.039863
1344,1.063825
1345,1.033348
1346,1.048145
1347,1.008392
1348,1.030919
1349,1.003092
1350,1.026833
1351,1.021864
1352,1.018441
1353,1.000000
1354,1.005963
1355,1.010269
1356,1.001215
1357,1.020208
1358,1.005411
1359,1.008392
1360,1.009496
1361,1.021312
1362,1.024735
1363,1.013140
1364,1.016784
1365,1.027716
1366,1.037434
1367,1.028931
1368,1.016784
1369,1.012699
1370,1.025287
1371,1.006846
1372,1.029594
1373,1.014024
1374,1.021533
1375,1.013913
1376,1.028379
1377,1.023962
1378,1.012478
1379,1.026723
1380,0.995914
1381,1.041630
1382,1.015791
1383,1.019876
1384,1.018110
1385,1.015570
1386,1.045716
1387,1.044501
1388,1.025177
1389,1.027716
1390,1.020208
1391,0.996798
1392,1.021974
1393,1.002650
1394,1.015901
1395,1.019876
1396,1.049139
1397,1.029262
1398,1.022527
1399,1.046157
1400,1.055764
1401,1.034231
1402,1.033127
1403,1.023299
1404,1.029373
1405,1.045274
1406,1.024293
1407,1.032796
1408,1.021201
1409,1.018993
1410,1.026833
1411,1.010822
1412,1.030367
1413,1.037655
1414,1.034342
1415,1.027606
1416,1.023962
1417,1.013693
1418,1.018551
1419,1.002761
1420,1.047372
1421,1.013140
1422,1.012478
1423,1.021422
1424,1.017889
1425,1.022306
1426,1.024956
1427,1.030808
1428,1.038648
1429,1.037765
1430,1.010380
1431,1.005411
1432,1.017557
1433,1.017668
1434,1.029483
1435,1.001988
1436,1.012478
1437,1.035225
1438,1.010711
1439,1.004307
1440,1.009165
1441,1.005742
1442,1.011926
1443,1.031140
1444,1.018551
1445,1.009386
1446,0.986749
1447,1.012809
1448,1.024625
1449,1.035667
1450,1.016564
1451,1.024404
1452,1.016674
1453,1.026943
1454,1.045716
1455,1.020208
1456,1.015128
1457,1.009607
1458,1.001656
1459,1.004748
1460,1.002540
1461,1.014466
1462,1.024956
1463,1.007619
1464,1.001215
1465,1.015680
1466,1.006625
1467,1.010159
1468,1.015459
1469,0.994920
1470,0.998896
1471,0.995252
1472,1.003092
1473,1.007288
1474,0.986749
1475,1.006846
1476,1.013582
1477,1.006625
1478,1.000000
1479,1.018220
1480,1.002540
1481,1.008171
1482,0.987743
1483,1.012478
1484,1.003754
1485,1.012588
1486,1.034894
1487,1.038869
1488,0.997681
1489,1.026391
1490,1.035777
1491,1.011153
1492,0.992933
1493,1.012367
1494,1.003865
1495,0.985755
1496,1.026281
1497,1.031913
1498,1.037434
1499,1.010932
1500,1.024514
1501,1.005411
1502,1.015680
1503,1.035225
1504,0.994479
1505,1.017447
1506,1.015901
1507,1.015239
1508,1.017778
1509,1.008503
1510,0.990504
1511,0.981559
1512,1.028489
1513,1.013803
1514,1.003975
1515,0.995473
1516,1.006073
1517,1.014907
1518,1.030256
1519,0.963229
1520,1.005963
1521,0.994920
1522,0.995252
1523,0.989731
1524,1.012588
1525,0.979792
1526,0.993043
1527,1.023631
1528,0.984099
1529,1.007288
1530,0.989620
1531,0.994368
1532,1.015239
1533,1.021533
1534,0.989620
1535,1.000773
1536,1.000331
1537,1.020870
1538,1.004196
1539,1.012257
1540,1.008171
1541,0.995914
1542,1.023852
1543,1.023410
1544,1.026943
1545,0.987964
1546,0.997792
1547,1.017889
1548,1.016674
1549,1.005852
1550,1.027716
1551,1.009607
1552,0.999448
1553,0.992712
1554,1.036992
1555,1.009717
1556,0.987080
1557,0.991608
1558,1.009938
1559,1.028379
1560,1.041961
1561,1.000442
1562,0.992712
1563,1.003865
1564,1.009165
1565,1.017447
1566,1.001767
1567,1.016122
1568,1.003865
1569,1.007619
1570,0.991939
1571,1.008282
1572,0.994589
1573,1.029594
1574,0.988737
1575,1.025839
1576,1.010380
1577,1.020981
1578,1.016453
1579,1.033127
1580,1.015349
1581,0.998896
1582,1.020870
1583,1.010159
1584,0.994148
1585,1.020208
1586,1.000994
1587,1.011263
1588,1.011595
1589,1.004196
1590,1.004086
1591,1.025177
1592,1.011374
1593,1.021754
1594,0.989731
1595,1.001877
1596,1.016674
1597,1.003644
1598,1.002208
1599,1.022968
1600,0.996025
1601,1.004969
1602,1.021312
1603,0.994589
1604,0.999006
1605,1.007398
1606,1.016343
1607,0.992712
1608,0.988958
1609,1.005963
1610,0.991056
1611,1.015680
1612,1.007730
1613,0.978799
1614,1.003313
1615,1.011815
1616,1.006846
1617,1.017226
1618,1.040194
1619,1.018220
1620,0.994479
1621,1.006294
1622,1.014024
1623,1.030256
1624,0.986639
1625,1.030035
1626,1.006736
1627,1.012478
1628,1.001215
1629,1.009828
1630,1.005742
1631,0.991277
1632,1.008944
1633,1.018772
1634,0.995914
1635,1.010711
1636,1.030587
1637,1.014907
1638,1.026502
1639,1.021422
1640,1.005080
1641,1.024293
1642,1.013361
1643,1.011263
1644,1.010269
1645,1.010822
1646,1.016784
1647,1.008723
1648,1.001877
1649,1.024183
1650,1.028269
1651,1.005411
1652,1.015570
1653,1.024845
1654,1.001436
1655,1.022195
1656,1.009717
1657,1.020649
1658,0.987191
1659,1.000773
1660,1.009607
1661,0.990393
1662,1.009607
1663,1.016453
1664,1.019324
1665,1.010822
1666,1.023079
1667,1.011926
1668,1.034452
1669,1.016453
1670,1.024293
1671,0.983657
1672,1.009828
1673,1.016122
1674,1.007730
1675,1.009828
1676,0.997571
1677,1.002650
1678,0.997460
1679,1.028379
1680,1.005521
1681,1.012588
1682,0.988737
1683,1.005963
1684,1.014686
1685,1.040084
1686,1.013693
1687,1.009276
1688,0.994479
1689,0.994589
1690,0.989178
1691,1.007840
1692,0.999006
1693,0.996466
1694,1.011815
1695,1.024072
1696,0.993043
1697,1.007840
1698,1.005411
1699,1.012699
1700,0.995473
1701,1.002429
1702,0.989178
1703,1.007398
1704,0.999669
1705,0.998675
1706,0.989399
1707,0.996798
1708,0.987191
1709,1.020870
1710,1.027385
1711,0.992270
1712,1.010159
1713,1.017999
1714,0.997350
1715,1.004307
1716,1.006294
1717,0.983878
1718,1.007398
1719,1.050022
1720,1.020539
1721,0.999558
1722,1.025618
1723,0.996466
1724,0.999117
1725,0.998675
1726,1.000000
1727,0.983326
1728,0.993375
1729,1.012036
1730,0.997019
1731,1.000773
1732,1.013693
1733,1.009055
1734,1.001325
1735,0.994148
1736,0.974271
1737,1.006294
1738,1.012809
1739,0.996246
1740,0.994700
1741,0.963781
1742,0.983326
1743,0.995141
1744,1.003644
1745,1.004638
1746,0.996246
1747,1.015459
1748,1.035225
1749,1.017116
1750,0.991277
1751,0.986970
1752,1.014797
1753,0.987301
1754,0.992381
1755,0.997019
1756,0.982443
1757,1.009496
1758,0.986639
1759,1.014576
1760,0.993043
1761,1.003313
1762,1.008503
1763,0.983326
1764,0.986418
1765,0.991497
1766,1.007398
1767,0.994810
1768,1.000883
1769,0.997239
1770,1.013693
1771,1.012478
1772,1.010822
1773,1.027054
1774,0.981890
1775,0.994700
1776,1.002761
1777,1.010049
1778,1.002761
1779,1.003423
1780,1.009276
1781,1.012147
1782,1.020318
1783,0.982001
1784,0.979351
1785,0.973057
1786,0.977473
1787,1.010269
1788,1.005852
1789,0.980676
1790,1.001104
1791,1.001436
1792,1.004859
1793,1.006736
1794,1.001546
1795,0.981007
1796,0.962456
1797,1.000110
1798,0.982553
1799,0.998896
1800,0.980013
1801,1.003313
1802,0.990835
1803,0.999006
1804,1.004196
1805,0.986749
1806,0.989841
1807,0.987080
1808,0.972615
1809,0.985424
1810,1.036992
1811,1.021974
1812,0.998344
1813,0.983657
1814,0.990283
1815,1.005632
1816,1.009165
1817,0.995252
1818,1.013803
1819,1.006294
1820,0.963560
1821,1.000663
1822,1.022416
1823,0.997019
1824,0.999227
1825,1.000773
1826,1.000994
1827,1.022085
1828,1.024845
1829,0.973940
1830,0.989178
1831,0.999117
1832,1.004527
1833,0.988074
1834,1.004748
1835,1.004527
1836,1.000442
1837,0.995693
1838,1.012257
1839,1.014576
1840,1.000110
1841,0.972836
1842,1.008834
1843,0.964223
1844,1.002871
1845,0.999558
1846,0.997571
1847,0.991829
1848,0.985976
1849,1.016232
1850,1.000442
1851,1.017557
1852,1.018441
1853,1.017778
1854,1.011815
1855,1.010159
1856,0.990614
1857,0.985314
1858,1.006405
1859,0.990283
1860,1.001215
1861,0.973167
1862,0.998785
1863,1.010490
1864,0.986197
1865,0.988847
1866,1.002319
1867,0.989510
1868,0.989841
1869,0.991387
1870,0.997571
1871,0.993375
1872,0.979130
